page,image_path,ground_truth,prediction,cer,cer_norm,gt_words,pred_words,gt_lemmas,pred_lemmas,gt_word_count,pred_word_count,gt_coverage,pred_coverage,coverage_delta,lost_word_count,gained_word_count,lost_lemmas,gained_lemmas,lost_words,gained_words
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000293_result/eSc_line_65d27b22.png,उप्रांत।गरीबपर्वरमेरे।अर्सावहोतदिनका।गुजराहै।,उप्रांत।गरीबपर्वरमेरे।अर्साबहोतदिनका।गुजराहै।,0.0222222227603197,0.0222222227603197,उप्रांत,उप्रांत,उप्रान्त,उप्रान्त,1,1,0.15555555555555556,0.15555555555555556,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000137/eSc_line_926ba090.png,वस्नुजोआज्ञाआउछसोगरूलाजानाजानमाफविंति.ईतिसम्वत्१८९३सालमि,वश्णु.जोआज्ञाआउछसोरारूलाजानाजानमाफ्विंति.ईतिसम्वत्१८९३सार्लाम,0.2105263173580169,0.1785714328289032,आउछ|गरूला|सम्वत्,आउछ|सम्वत्,आउनु|गर्नु|संवत्,आउनु|संवत्,3,2,0.25,0.14754098360655737,0.10245901639344263,1,0,गर्नु,,गरूला,
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0165/eSc_line_45c314ef.png,झोडाडोसाधलुहुकिलपश्चिमवाटोसाधलुहुकिलउत्तर्रैकरषेतकोआलीसाधलुहुकिल.येतीकिल्लाभित्रकोवाझोवगर,डोडाडोसाधलुहुकिलपश्चिमवाटोसाघलुह्राकिपाउत्तौंकरवेतकोआलीसाथलुहुकिल.येतीकिश्राभिर्त्रकोवाझोवगर,0.1910112351179123,0.1910112351179123,पश्चिम,पश्चिम,पश्चिम,पश्चिम,1,1,0.06741573033707865,0.06521739130434782,0.0021983390327308255,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_34336fbf.png,र्दाभया.हेसिंहलसार्थवाह.तिमिइहाक्यानवस्यौ.त्योसुंदरीकामोहमापरिरह्यौ.तिसुंदरीस्त्रीहोईन.राक्षसीपोहो.अवस्य,र्दाभया.हेसिंहलसार्थवाह.तिमिइहाक्यानवस्यौ.त्योसुंदरीकामोहमापरिरह्यौ.तिसुंदरीस्त्रीहोईन.राक्षसीपोहो.अवस्य,0.0,0.0,होईन|अवस्य,होईन|अवस्य,हुनु|अबश्य,हुनु|अबश्य,2,2,0.08653846153846154,0.08653846153846154,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0001_0368/eSc_line_f2864f8d.png,ह्माकामुलुककासिव़ानामामौल्मिन्काछाउनीमारह्याकालस्कर्माएकपल्ट,ह्याकामुलुक्कासिव़ानामामौल्मिन्काछाउनीमारह्याकालस्कर्माएकपल्ठ,0.095238097012043,0.050000000745058,मुलुक|रह्याका,रह्याका,मुलुक|रहनु,रहनु,2,1,0.2,0.11475409836065574,0.08524590163934427,1,0,मुलुक,,मुलुक,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000115_result/eSc_line_2fd945c0.png,यणमल्लकोसलाम्.पूर्वकपत्रमिदं.इतनीकताँहाँपाउकुशलमंगलभया,यणमलकोसलाम्.पूर्वकपत्रमिदं.इतनीकताँहाँपाउकुशलमंगलभया,0.0545454546809196,0.0370370373129844,कुशल|मंगल,कुशल|मंगल,कुशल|मङ्गल,कुशल|मङ्गल,2,2,0.14814814814814814,0.15384615384615385,-0.005698005698005715,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0001_0006/eSc_line_e174d72c.png,द्धान्तव्रह्मसिद्धान्त.सोमसिद्धान्त.मुक्तावलीभैसकियावाकि१वाटजोवर्षाशन,द्धान्तव्रहिद्धान्त.सोमसिद्धान्त.मुक्तावलीभैसकियावाकि१वाटजोवर्षाशन,0.0422535203397274,0.0434782616794109,सोमसिद्धान्त|मुक्तावली|सकिया|वर्षाशन,सोमसिद्धान्त|मुक्तावली|सकिया|वर्षाशन,सोमसिद्धान्त|मुक्तावली|सकिनु|बर्खासन,सोमसिद्धान्त|मुक्तावली|सकिनु|बर्खासन,4,4,0.4782608695652174,0.5,-0.021739130434782594,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000141_result/eSc_line_1c20c438.png,हालनानीहरूलेभाइछुट्टिदामलाइघरहरूकानिमित्तशिवप्रसादहाति,हालनानीहरूलेभाइछुदिदामलाइघरहरूकानिमित्तशिवप्रसादहाति,0.0555555559694767,0.0555555559694767,नानीहरू|छुट्टिदा|घरहरू|निमित्त|प्रसाद,नानीहरू|घरहरू|निमित्त|प्रसाद,नानि|छुटिनु|घर|निमित्त|प्रसाद,नानि|घर|निमित्त|प्रसाद,5,4,0.6111111111111112,0.4807692307692308,0.13034188034188038,1,0,छुटिनु,,छुट्टिदा,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_006/eSc_line_a058c687.png,हरूप्रकाशगराईगयाकापनिछन्.वस्याकापनिछन्॥॥ताहांपछि.तिधर्मपालराजाकासन्तानले.राज,हरूप्रकाशगराईगयाकापनिछन्.वस्याकापनिछन्॥॥ताहांपछि.तिधर्मपालराजाकासन्तानले.राज,0.0,0.0,गराई|गयाका|वस्याका|सन्तान,गराई|गयाका|वस्याका|सन्तान,गराउनु|जानु|बस्नु|सन्तान,गराउनु|जानु|बस्नु|सन्तान,4,4,0.2894736842105263,0.2894736842105263,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_025/eSc_line_74080ea5.png,किरामात्रैवगीआयाकोदेषि.आश्चर्य्यमानिआफ्नादर्वारजाईवस्या.भोलिवेर.ठुलोहल्लाउ,किरामात्रिंवगीआयाकोदेषि.आश्चर्य्यमानिआफ्नादर्वारजाईवस्या.भोलिवेर.ठुलोहब्लाउ,0.0405405387282371,0.0405405387282371,आयाको|दर्वार,आयाको|दर्वार,आउनु|दरबार,आउनु|दरबार,2,2,0.14864864864864866,0.14666666666666667,0.0019819819819819895,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_007/eSc_line_afee5a5e.png,अर्थवताउनसक्न्याछैन.भनि.मंजुश्रीगुरूकादर्शनगर्नजाउंभनि.वारानसीवाट.आउदा.ति.स्वयंभू,अर्थवताउनसकन्याछैन.भनि.मंजुश्रीगुरूकादर्शनगर्नजाउंभनि.वारानसीवाट.आउदा.ति.स्वयंभू,0.0243902429938316,0.0123456791043281,दर्शन|आउदा,दर्शन|आउदा,दर्शन|आउनु,दर्शन|आउनु,2,2,0.1111111111111111,0.1125,-0.0013888888888888978,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_028/eSc_line_fef0b1e2.png,हासनकावतीस्३२लक्षणसवैपुतलीभैकनअनेकज्ञानधर्म्मविक्रमाजितकावर्ननाकथाहाभनि.ए,हासनकावतीस्३२लक्षणसवैपुतलीभैकनअनेकज्ञानधर्म्मविक्रमाजनकावर्ननाकथाहाभनि.ए,0.0273972600698471,0.0273972600698471,लक्षण|पुतली,लक्षण|पुतली,लक्षण|पुतलि,लक्षण|पुतलि,2,2,0.136986301369863,0.1388888888888889,-0.001902587519025889,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/12/eSc_line_f82cb691.png,ग्मतीकोरकेशावतीका.संगममध्यस्थानविषयेवसी.नेमुनीले.तपस्यागर्दा.श्रीस्वयंभूकाप्रसादले.श्रीवज्रयोगिनी,ग्मतीकोरकेशावतीका.संगममध्यस्थानविषयेवसी.नेमुनीले.तपापागर्दा.श्रीस्वयंभूकाप्रसादले.श्रीवनुयोगिनी,0.0618556700646877,0.0618556700646877,प्रसाद,प्रसाद,प्रसाद,प्रसाद,1,1,0.061855670103092786,0.06315789473684211,-0.0013022246337493215,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_037/eSc_line_3a19d165.png,ईनेपालकामाहात्म्य.सवैवताई.सवप्रत्यक्षदेषाई.स्वयंभूकावर्णनाप्रकाशगरी.ताहांवाटगै.श्रीगुह्येश्वरीका,ईनेपालकामाहात्म्य.सवैवताई.सवप्रत्यक्षदेषाई.स्वयंभूकावर्णनाप्रकाशगरी.ताहांवाटगै.श्रीगुह्येश्वरीका,0.0,0.0,नेपाल|देषाई,नेपाल|देषाई,नेपाल|देखाउनु,नेपाल|देखाउनु,2,2,0.10416666666666667,0.10416666666666667,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000110_result/eSc_line_a4eecd02.png,शुभम्,शुभम्,0.0,0.0,शुभम्,शुभम्,शुभम्,शुभम्,1,1,1.0,1.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0007/eSc_line_82fbd940.png,वमोजीम्.नीजवसहीय़ामठ्अस्थानकातालुक्कोजगाभोगचलन्गर्नु,वमोजीम्.नीजषसहीय़ामठअस्थानकातालुक्कोजगाभोगचलन्गर्नु,0.0566037744283676,0.0384615398943424,वमोजीम्,वमोजीम्,बमोजिम,बमोजिम,1,1,0.1346153846153846,0.13725490196078433,-0.0026395173453997167,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0001_0368/eSc_line_9a6686ac.png,९७सालमितिभाद्रवदि९रोज६मो,म७सालमितिभाद्रवदि९रोज६मो,0.1111111119389534,0.0416666679084301,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_032/eSc_line_0eada45d.png,ईन्.इरानिले.श्रीगुह्येश्वरीमाजाईनिराहारगरीतपस्यागरीरहंदा.देवीप्रसन्नभैवरदानदिईन्.हेरानी,ईन्.इरानिले.श्रीगुह्येश्वरीमाजाईनिराहारगरीतपस्यागरीरहंदा.देवीप्रसन्नभैवरदानदिईत्.हेरामी,0.0229885056614875,0.0229885056614875,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0001_0367/eSc_line_1e3a2b92.png,ह्राईपठाउला.महाराजारन्जितसिंहर.लार्डअकलन्दकामुलाकातकावञान,ह्राईपठाउला.महाराजारन्जितसिंहर.लार्डअकलन्दकामुलाकातकावञान,0.0350877195596694,0.0,पठाउला|महाराजा|मुलाकात,पठाउला|महाराजा|मुलाकात,पठाउनु|महाराजा|मुलाकात,पठाउनु|महाराजा|मुलाकात,3,3,0.3508771929824561,0.3508771929824561,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0006/eSc_line_b78dd6e5.png,सोमहन्त्याञीमैले२०सालमाचलायाकोथिञा२१सालमाअघिभयाकोवेहोरा,सोमहन्त्याञीमैले२०सालमाघलायाकोथिञा२१सालमाअघिनय़ाकोवेहोरा,0.0545454546809196,0.0545454546809196,भयाको|वेहोरा,वेहोरा,हुनु|बेहोरा,बेहोरा,2,1,0.2,0.10714285714285714,0.09285714285714287,1,0,हुनु,,भयाको,
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0242/eSc_line_44d89cea.png,मारश्रीश्रीश्रीमद्दलमर्दनसाहदेवेषुतथाश्रीश्रीश्री,मारश्रीश्रीश्रीमद्दलमर्दनसाहदेवेषुतथाश्रीश्रीश्री,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000036_result/eSc_line_f38d2bf1.png,राणोक्तःसहश्रकोटिसुभासिर्वादशुभम्,राणोक्तःसहश्रकोटिसुभासिर्वादशुभम्,0.0,0.0,शुभम्,शुभम्,शुभम्,शुभम्,1,1,0.15151515151515152,0.15151515151515152,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_34072526.png,भन्दाठुलाछन्.पुछरकोचँदुवापनिसावुदछ.इदुवैमत्ताहाति१का.सव़ा,भन्दाठुलाछन्.पुछरकोचँदुवापनिसावुदछ.इदुवैमत्ताहाति१का.सव़ा,0.0,0.0,पुछर|चँदुवा|सावुद,पुछर|चँदुवा|सावुद,पुछर|चँदुवा|साबुत,पुछर|चँदुवा|साबुत,3,3,0.2631578947368421,0.2631578947368421,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_b997f808.png,मध्यमण्डलमाराषिदियार.आचार्यले.यथाक्रमसित.पूजाभावगर्दा.नागहरूले.आफ्नु२शरीरवाटरक्तनिकाली,मध्यमण्डलमाराषिदियार.आचार्यले.यथाक्रमसित.पूजाभावगर्दा.नागहरूले.आफ्नु२शरीरवाटरक्तनिकाली,0.0227272734045982,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_007/eSc_line_9fe199e8.png,गुरू.सोहीस्वयंभूक्षेत्रमाप्राप्तभै१जग्गामा.कृषिकर्मगर्न्याकोभेषभै.सिंहशार्दूलगोरूजस्तोगरीषेत,गुरू.सोहीस्वयंभूक्षेत्रमाप्तभै१जग्गामा.कृषिकर्मगर्न्याकोभेषभै.सिंहशाईलगोरूजस्तोगरीषेत,0.0957446843385696,0.0869565233588218,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/E3420_00000347/eSc_line_7e4d15b7.png,सुवागरिदिञ्यूरुपिञा६०सालवसालसर्कारकोसिर्तो,सुवागरिदिञ्यूरुपिञा६०सालवसालसर्कारकासितो,0.095238097012043,0.0714285746216774,सालवसाल|सर्कार,सालवसाल|सर्कार,सालबसाल|सर्कार,सालबसाल|सर्कार,2,2,0.30952380952380953,0.325,-0.015476190476190477,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_13acd961.png,लमोहरवमोजीमदोहरोउर्दिनेपाल,लमोहरवमोजीमदेइहरोउर्दिनेपाल,0.0769230797886848,0.0769230797886848,मोहर|वमोजीम|दोहरो|नेपाल,मोहर|वमोजीम|नेपाल,मोहर|बमोजिम|दोहोरो|नेपाल,मोहर|बमोजिम|नेपाल,4,3,0.7692307692307693,0.5555555555555556,0.2136752136752137,1,0,दोहोरो,,दोहरो,
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0433/eSc_line_a31e1618.png,चाषुराकोमाउमार्न्याकेडंडरूपैया५०,चाषुराकोमाउमार्न्याकेडंडरूपैया५०,0.0,0.0,चाषुरा|रूपैया,चाषुरा|रूपैया,चाखुरो|रुपैयाँ,चाखुरो|रुपैयाँ,2,2,0.375,0.375,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000609/eSc_line_bdb7e3b2.png,नं.११२,नं.११२,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0242/eSc_line_b771d64f.png,नरनारायेणेत्यादिवि,नरनारायणेसादिवि,0.2222222238779068,0.2222222238779068,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_dff5320d.png,भनिकवूलदीसुवृष्टिगरी.नागहरूआफ्ना२स्वस्थानमागया॥॥ताहापछिगुणकामदेवराजाकासंतानले,भनिकवूलदीसुवृष्टिगरी.नागहरूआफ्ना२स्वस्थानमागया॥॥ताहापछिगुणकामदेवराजाकासंतानले,0.0370370373129844,0.0,संतान,संतान,सन्तान,सन्तान,1,1,0.06493506493506493,0.06493506493506493,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_028/eSc_line_5b96a81e.png,रोपापसवैछुटियो॥एतिदेवीवाटआज्ञाभयाकासुनी.देवीलाईवारंवारनमस्कारगरीतहावा,रोपापसवैछुटियो॥एतिदेवीवाटआज्ञाभयाकासुनी.देवीलाईवारंवारनमस्कारगरीतहावा,0.0,0.0,भयाका|वारंवार,भयाका|वारंवार,हुनु|बारम्बार,हुनु|बारम्बार,2,2,0.17391304347826086,0.17391304347826086,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000631/eSc_line_52dff2fa.png,म्पनीरुपैया१सैकादरलेवर्ष१कोकम्पनी,म्पनीरुपैया१सैकादरलेवर्ष१कोकम्पनी,0.0,0.0,रुपैया|कम्पनी,रुपैया|कम्पनी,रुपैयाँ|कम्पनी,रुपैयाँ|कम्पनी,2,2,0.36363636363636365,0.36363636363636365,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_5a66a29e.png,कौनैकुराकोविसंभारहुनपाउन्याछैन.दुवैमत्ताकोनापडोरिमात्रचह्राईपठा,कौनैकुराकोविसंभारहुनपाउन्याछैन.दुवैमत्ताकोनापडोरिमात्रचह्राईपठा,0.0,0.0,विसंभार|पाउन्या|नापडोरि|चह्राई,विसंभार|पाउन्या|नापडोरि|चह्राई,विसम्भार|पाउनु|नापडोरी|चड़ाइ,विसम्भार|पाउनु|नापडोरी|चड़ाइ,4,4,0.42857142857142855,0.42857142857142855,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_11640de7.png,सन्देह१मापर्नजाला.मैले.पाल्हितप्पाकोवंजरियामा.हातिसारैमाडेराग,सन्देह१मापर्नजाला.मैले.पाल्हितप्पाकोवंजरियामा.हातिसारैमाडेराग,0.0,0.0,सन्देह|वंजरिया|हातिसारै,सन्देह|वंजरिया|हातिसारै,सन्देह|बंजरिया|हात्तीसार,सन्देह|बंजरिया|हात्तीसार,3,3,0.3442622950819672,0.3442622950819672,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/E3420_00000318/eSc_line_578c5deb.png,रोग२शुभम्,रोना२शुभम्,0.2222222238779068,0.2222222238779068,शुभम्,शुभम्,शुभम्,शुभम्,1,1,0.5555555555555556,0.5,0.05555555555555558,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000116/eSc_line_b71db15c.png,जाई.काश्मेरकोभरमगढ.किल्लाहान्नजाँदा.दुईहज्जार.पचिस्सैजवान.रनजीत्सिंकोषर्चपनी,जाई.काश्मेरकोभरमगढ.किल्लाहान्नजाँदा.दुईहज्जार.पचिस्सैजवान.रनजीत्सिंकोषर्चपनी,0.0,0.0,काश्मेर|भरमगढ|हज्जार|जवान,काश्मेर|भरमगढ|हज्जार|जवान,काश्मीर|भरमगढ|हजार|जुवान,काश्मीर|भरमगढ|हजार|जुवान,4,4,0.2894736842105263,0.2894736842105263,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0333/eSc_line_1ac95ce0.png,लभन्जन्पाडेँ.साधलाउन्यासधियार.थरघरमोदनाथअर्ज्याल्.मित्रसर्मापंथ.गोकु,लभन्जन्पाडे.साधलाऊन्यासधियार.थरघरमोदनाथअर्ज्याल.मित्रसर्मापंथ.गोकु,0.0428571440279483,0.0441176481544971,लाउन्या|थरघर,लाऊन्या|थरघर|अर्ज्याल,लाउनु|थरघर,लाउनु|थरघर|अर्ज्याल,2,3,0.16176470588235295,0.2878787878787879,-0.12611408199643495,1,2,,अर्ज्याल,लाउन्या,अर्ज्याल|लाऊन्या
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000285/eSc_line_cf8a84ec.png,मरहेमतहोवे।सोमाफिकबन्दाबजीलाचे।,मरहेमतहोवे।सोमाफ़िकबन्दाबजाल्यावे।,0.1612903177738189,0.1612903177738189,माफिक,,माफिक,,1,0,0.16129032258064516,0.0,0.16129032258064516,1,0,माफिक,,माफिक,
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_ac0c2893.png,कोमुलुकमागैडाँकाचोरिगर्यौभन्याज्यूजहान्मापर्लाभनि१५।१५दिन्माउर्दि,कोमुलुकमागैडाँकार्चोरिगर्यौभन्याज्यूजहान्मापर्लाभनि१५।१५दिन्माउदि,0.073529414832592,0.0615384615957737,मुलुक,मुलुक,मुलुक,मुलुक,1,1,0.07692307692307693,0.07692307692307693,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_039/eSc_line_8eb588f4.png,१८,१८,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_038/eSc_line_8076e512.png,ईराजाकापालामा.पाटलीपुत्रसहरका.अशोकनामराजालेआफ्नागुरुउपगुप्तभिक्षुकाशरणमाजाईअ,इराजाकापालामा.पाटलीपुत्रसहरका.अशोकनामराजालेआफ्नांगुरूडपगुप्तभिक्षुकाशरणमाजाईअ,0.0526315793395042,0.0526315793395042,सहर,सहर,सहर,सहर,1,1,0.039473684210526314,0.03896103896103896,0.0005126452494873535,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_008/eSc_line_ebb17ff7.png,तमनि.आग्नेयतरफनागशिलाभनिनामप्रख्यातभैप्रत्यक्षभैरह्याकाछन्.नागल्यायाकावाटो.नागवाटा,तमनि.आग्नेयतरफनागशिलाभनिनामप्रख्यातभैप्रत्यक्षभैरह्याकाछन्.नागल्यायाकावाटो.नागवाटा,0.0,0.0,तरफ|रह्याका,तरफ|रह्याका,तरफ|रहनु,तरफ|रहनु,2,2,0.12195121951219512,0.12195121951219512,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000671/eSc_line_fd8c69c0.png,लमा:उहीपनितलझर्यो:षजनापनि१८पीपाथी:य़ोसवैलग्यो२पी,लमा:उहिपनितलझसो:षजनापनि१८पीपाथीय़ोसवैलम्यो२पा,0.1632653027772903,0.1458333283662796,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000293_result/eSc_line_0c28b7d5.png,कोपरमेश्वरजानकर्के।बारंबार।प्रार्थनाकर्त्ताहूँ,कोपरमेश्वरजानकर्के।बारंबार।प्रार्थनाकर्त्ताहूँ,0.0212765950709581,0.0,प्रार्थना,प्रार्थना,प्रार्थना,प्रार्थना,1,1,0.1956521739130435,0.1956521739130435,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0165/eSc_line_0270b374.png,डोसाधलुहुकिलदछिणरैकरवाझोकाल्होसाधलुहुकिलपश्चिमरैकरषेतकोकाल्होसाधलुहुकिलउत्तरडोलछीषेतको,डोसाधलुहुकिलदछिणरैकरवाझोकाल्होसाधलुहुकिलपश्चिमरैकरषेतकोकाल्होसाधलुहुकिलउत्तरडोलषेतको,0.0232558138668537,0.0232558138668537,रैकर|पश्चिम|रैकर|उत्तर,रैकर|पश्चिम|रैकर|उत्तर,रैकर|पश्चिम|रैकर|उत्तर,रैकर|पश्चिम|रैकर|उत्तर,4,4,0.22093023255813954,0.2261904761904762,-0.005260243632336653,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000356/eSc_line_f4ece4eb.png,कोप्रसादआईपुग्यो.च,कोप्रसादआईपुग्यो.च,0.0,0.0,प्रसाद,प्रसाद,प्रसाद,प्रसाद,1,1,0.3333333333333333,0.3333333333333333,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000115_result/eSc_line_2bad0d4d.png,वाटआउन्यातिर्थवासिलेकह्याकोसमाचार.विंतिलेषीचर्हाइपठायाको,वाटआउन्यातिर्थवासिलेकह्याकोसमाचार.विंतिलेषीचह्राहपठायाको,0.0862068980932235,0.0535714291036129,आउन्या|कह्याको|समाचार|चर्हाइ|पठायाको,आउन्या|कह्याको|समाचार|पठायाको,आउनु|कहनु|समाचार|चढाउनु|पठाउनु,आउनु|कहनु|समाचार|पठाउनु,5,4,0.5714285714285714,0.4642857142857143,0.1071428571428571,1,0,चढाउनु,,चर्हाइ,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000264_result/eSc_line_5a1e7f2d.png,हजुरषाविन्दमातापिताअन्दाताहैईतिसम्वत१८९१सालमी:माघव,हजुरषाविन्दमातापिताअन्दाताहैईतिसम्वत१८९१सालमी:माघव,0.0,0.0,हजुर|सम्वत,हजुर|सम्वत,हजुर|संवत्,हजुर|संवत्,2,2,0.18,0.18,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_026/eSc_line_51561171.png,२६,२६,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000610/eSc_line_7d1ef543.png,हरुर.नीजकपतान्वसी.ल्हासावसंज्यालभरमकदुर.विक्रिगरुंला.भरमकदुरगर्दामा,हरूर.नीजकमतान्वसी.ल्हासावसंत्यालभरमकडर.विक्रिगरूंला.भरमकडरगर्दामा,0.1304347813129425,0.1194029822945594,भरमकदुर|गरुंला|भरमकदुर,,भरमग्दुर|गर्नु|भरमग्दुर,,3,0,0.29850746268656714,0.0,0.29850746268656714,2,0,गर्नु|भरमग्दुर,,गरुंला|भरमकदुर,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_008/eSc_line_65317b7d.png,धनागर्दा.नागदहमारहन्या.कर्कोटकनागनआउंदा.शांतिकरआचार्य्यले.मंत्रगरीदुर्वाकुन्दपुष्पदी.गुणका,धनागर्दा.नागदहमारहन्या.कर्कोटकनागनआउदा.शांतिकरआचार्य्यले.मंत्रगरीदुर्वाकुन्दपुष्पदी.गुणका,0.0111111113801598,0.0111111113801598,रहन्या|आउंदा,रहन्या|आउदा,रहनु|आउनु,रहनु|आउनु,2,2,0.12222222222222222,0.11235955056179775,0.009862671660424469,1,1,,,आउंदा,आउदा
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000551/eSc_line_7e59dfed.png,ताकितगर्न्याकामगर्दैरहनुभन्न्यावेव़राकोरहेछयेसैयेकोहरावेव़रालेअंग्रेज,ताकितगर्न्याकामगर्दैरहनुभन्न्यावेव़राकोरहेछयेसैयेकोहरावेव़रालेअंग्रेज,0.0,0.0,रहनु|रहेछ,रहनु|रहेछ,रहनु|रहनु,रहनु|रहनु,2,2,0.11594202898550725,0.11594202898550725,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_034/eSc_line_d7ab083c.png,भनि.संपूर्णदेवताहरूमिली.मनुष्यकनराजातुल्याउनईछागर्या॥॥तस्पछिकलियुगभया॥॥अथनैपाल,भनि.संपूर्णदेवताहरूमिली.मनुष्यकनराजातुल्याउनईछागर्या॥॥तस्पछिकलियुगभया॥॥अथनैपाल,0.0,0.0,संपूर्ण|देवता|मनुष्य,संपूर्ण|देवता|मनुष्य,सम्पुर्न|देउता|मनुष्य,सम्पुर्न|देउता|मनुष्य,3,3,0.23076923076923078,0.23076923076923078,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_034/eSc_line_e0672d43.png,ऋषिगणै.स्तत्रगौतमादयोदेवाःप्रतिष्ठा.पाशुपतेश्वरभट्टारके.श्लेष्मान्तकवनेविराजतेऽत्रस्थितगोपालोना,ऋषिगणै.स्तत्रगौतमादयोदेवा.प्रतिष्ठाँ.पाशुपतेश्वरभट्टारके.श्लेष्यान्तकवनेविराजते।ज्रस्थितगोपालोना,0.0526315793395042,0.0526315793395042,,,,,0,0,0.0,0.0,0.0,0,0,,,,
