page,image_path,ground_truth,prediction,cer,cer_norm,gt_words,pred_words,gt_lemmas,pred_lemmas,gt_word_count,pred_word_count,gt_coverage,pred_coverage,coverage_delta,lost_word_count,gained_word_count,lost_lemmas,gained_lemmas,lost_words,gained_words,gt_spans,pred_spans,dict_matches_gt,dict_matches_pred,dict_coverage_gt,dict_coverage_pred,gt_unmatched_text,pred_unmatched_text
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_037/eSc_line_3a19d165.png,ईनेपालकामाहात्म्य.सवैवताई.सवप्रत्यक्षदेषाई.स्वयंभूकावर्णनाप्रकाशगरी.ताहांवाटगै.श्रीगुह्येश्वरीका,ईनेपालकामाहात्म्य.सवैवताई.सवप्रत्यक्षदेषाई.स्वयंभूकावर्णनाप्रकाशगरी.ताहांवाटगै.श्रीगुह्येश्वरीका,0.0,0.0,नेपाल|देषाई,नेपाल|देषाई,नेपाल|देखाउनु,नेपाल|देखाउनु,2,2,0.1041666666666666,0.1041666666666666,0.0,0,0,,,,,1-6|37-42,1-6|37-42,माहात्म्य|प्रत्यक्ष|वर्णना|प्रकाश|गुह्येश्वरी,माहात्म्य|प्रत्यक्ष|वर्णना|प्रकाश|गुह्येश्वरी,0.4270833333333333,0.4270833333333333,ई--का--.सवैवताई.सव----.स्वयंभूका----गरी.ताहांवाटगै.श्री--का,ई--का--.सवैवताई.सव----.स्वयंभूका----गरी.ताहांवाटगै.श्री--का
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000110_result/eSc_line_a4eecd02.png,शुभम्,शुभम्,0.0,0.0,शुभम्,शुभम्,शुभम्,शुभम्,1,1,1.0,1.0,0.0,0,0,,,,,0-5,0-5,,,0.0,0.0,--,--
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0007/eSc_line_82fbd940.png,वमोजीम्.नीजवसहीय़ामठ्अस्थानकातालुक्कोजगाभोगचलन्गर्नु,वमोजीम्.नीजषसहीय़ामठअस्थानकातालुक्कोजगाभोगचलन्गर्नु,0.0566037744283676,0.0384615398943424,वमोजीम्,वमोजीम्,बमोजिम,बमोजिम,1,1,0.1346153846153846,0.1372549019607843,-0.0026395173453997,0,0,,,,,0-7,0-7,अस्थान,अस्थान,0.1153846153846153,0.1176470588235294,--.नीजवसहीय़ामठ्--कातालुक्कोजगाभोगचलन्गर्नु,--.नीजषसहीय़ामठ--कातालुक्कोजगाभोगचलन्गर्नु
,data/oldNepali_fullset/oldNepali/images/DNA_0001_0368/eSc_line_9a6686ac.png,९७ सालमितिभाद्रवदि ९रोज ६मो,म७ सालमितिभाद्रवदि ९ रोज६मो,0.1111111119389534,0.1111111119389534,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,९७ सालमितिभाद्रवदि ९रोज ६मो,म७ सालमितिभाद्रवदि ९ रोज६मो
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_032/eSc_line_0eada45d.png,ईन्.इरानिले.श्रीगुह्येश्वरीमाजाईनिराहारगरीतपस्यागरीरहंदा.देवीप्रसन्नभैवरदानदिईन्.हेरानी,ईन्.इरानिले.श्रीगुह्येश्वरीमाजाईनिराहारगरीतपस्यागरीरहंदा.देवीप्रसन्नभैवरदानदिईत्.हेरामी,0.0229885056614875,0.0229885056614875,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,गुह्येश्वरी|निराहार|तपस्या|प्रसन्न|वरदान,गुह्येश्वरी|निराहार|तपस्या|प्रसन्न|वरदान,0.4137931034482758,0.4137931034482758,ईन्.इरानिले.श्री--माजाई--गरी--गरीरहंदा.देवी--भै--दिईन्.हेरानी,ईन्.इरानिले.श्री--माजाई--गरी--गरीरहंदा.देवी--भै--दिईत्.हेरामी
,data/oldNepali_fullset/oldNepali/images/DNA_0001_0367/eSc_line_1e3a2b92.png,ह्राईपठाउला.महाराजारन्जितसिंहर.लार्डअकलन्दकामुलाकातकावञान,ह्राईपठाउला. महाराजारन्जितसिंहर. लार्डअकलन्दकामुलाकातकावञान,0.0350877195596694,0.0350877195596694,पठाउला|महाराजा|मुलाकात,पठाउला|महाराजा|मुलाकात,पठाउनु|महाराजा|मुलाकात,पठाउनु|महाराजा|मुलाकात,3,3,0.3508771929824561,0.3389830508474576,0.0118941421349985,0,0,,,,,5-11|12-19|44-51,5-11|13-20|46-53,अकल,अकल,0.0526315789473684,0.0508474576271186,ह्राई--.--रन्जितसिंहर.लार्ड--न्दका--कावञान,ह्राई--. --रन्जितसिंहर. लार्ड--न्दका--कावञान
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0006/eSc_line_b78dd6e5.png,सोमहन्त्याञीमैले२०सालमाचलायाकोथिञा२१सालमाअघिभयाकोवेहोरा,सोमहन्त्याञीमैले२०सालमाघलायाकोथिञा२१सालमाअघिनय़ाकोवेहोरा,0.0545454546809196,0.0545454546809196,भयाको|वेहोरा,वेहोरा,हुनु|बेहोरा,बेहोरा,2,1,0.2,0.1071428571428571,0.0928571428571428,1,0,हुनु,,भयाको,,44-49|49-55,50-56,,,0.0,0.0,सोमहन्त्याञीमैले२०सालमाचलायाकोथिञा२१सालमाअघि----,सोमहन्त्याञीमैले२०सालमाघलायाकोथिञा२१सालमाअघिनय़ाको--
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0242/eSc_line_44d89cea.png,मारश्रीश्रीश्रीमद्दलमर्दनसाहदेवेषुतथाश्रीश्रीश्री,मारश्रीश्रीश्रीमद्दलमर्दनसाहदेवेषुतथाश्रीश्रीश्री,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,मर्दन,मर्दन,0.1020408163265306,0.1020408163265306,मारश्रीश्रीश्रीमद्दल--साहदेवेषुतथाश्रीश्रीश्री,मारश्रीश्रीश्रीमद्दल--साहदेवेषुतथाश्रीश्रीश्री
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000036_result/eSc_line_f38d2bf1.png,राणोक्तःसहश्रकोटि सुभासिर्वादशुभम्,राणोक्तःसहश्रकोटि सुभासिर्वादशुभम्,0.0,0.0,शुभम्,शुभम्,शुभम्,शुभम्,1,1,0.1470588235294117,0.1470588235294117,0.0,0,0,,,,,29-34,29-34,,,0.0,0.0,राणोक्तःसहश्रकोटि सुभासिर्वाद--,राणोक्तःसहश्रकोटि सुभासिर्वाद--
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_34072526.png,भन्दाठुलाछन्.पुछरकोचँदुवापनिसावुदछ.इदुवैमत्ताहाति १ का.सव़ा,भन्दाठुलाछन्.पुछरकोचँदुवापनिसावुदछ.इदुवैमत्ताहाति १ का.सव़ा,0.0,0.0,पुछर|चँदुवा|सावुद,पुछर|चँदुवा|सावुद,पुछर|चँदुवा|साबुत,पुछर|चँदुवा|साबुत,3,3,0.2542372881355932,0.2542372881355932,0.0,0,0,,,,,13-17|19-25|28-33,13-17|19-25|28-33,,,0.0,0.0,भन्दाठुलाछन्.--को--पनि--छ.इदुवैमत्ताहाति १ का.सव़ा,भन्दाठुलाछन्.--को--पनि--छ.इदुवैमत्ताहाति १ का.सव़ा
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_b997f808.png,मध्यमण्डलमाराषिदियार.आचार्यले.यथाक्रमसित.पूजाभावगर्दा.नागहरूले.आफ्नु २ शरीरवाटरक्तनिकाली,मध्यमण्डलमाराषिदियार.आचार्यले.यथाक्रमसित.पूजाभावगर्दा.नागहरूले.आफ्नु२शरीरवाटरक्तनिकाली,0.0227272734045982,0.0227272734045982,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,मध्यम|दियार|आचार्य|यथाक्रम|शरीर|वाटर,मध्यम|दियार|आचार्य|यथाक्रम|शरीर|वाटर,0.3522727272727273,0.3604651162790697,--ण्डलमाराषि--.--ले.--सित.पूजाभावगर्दा.नागहरूले.आफ्नु २ ----क्तनिकाली,--ण्डलमाराषि--.--ले.--सित.पूजाभावगर्दा.नागहरूले.आफ्नु२----क्तनिकाली
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_007/eSc_line_9fe199e8.png,गुरू.सोहीस्वयंभूक्षेत्रमाप्राप्तभै १ जग्गामा.कृषिकर्मगर्न्याकोभेषभै.सिंहशार्दूलगोरूजस्तोगरीषेत,गुरू.सोहीस्वयंभूक्षेत्रमाप्तभै १जग्गामा.कृषिकर्मगर्न्याकोभेषभै.सिंहशाईलगोरूजस्तोगरीषेत,0.0957446843385696,0.0957446843385696,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,भूक्षेत्र|कृषिकर्म|शार्दूल,भूक्षेत्र|कृषिकर्म,0.2553191489361702,0.1976744186046511,गुरू.सोहीस्वयं--माप्राप्तभै १ जग्गामा.--गर्न्याकोभेषभै.सिंह--गोरूजस्तोगरीषेत,गुरू.सोहीस्वयं--माप्तभै १जग्गामा.--गर्न्याकोभेषभै.सिंहशाईलगोरूजस्तोगरीषेत
,data/oldNepali_fullset/oldNepali_100/images/E3420_00000347/eSc_line_7e4d15b7.png,सुवागरिदिञ्यूरुपिञा६०सालवसालसर्कारकोसिर्तो,सुवागरिदिञ्यू रुपिञा६०सालवसालसर्कारकासितो,0.095238097012043,0.095238097012043,सालवसाल|सर्कार,सालवसाल|सर्कार,सालबसाल|सर्कार,सालबसाल|सर्कार,2,2,0.3095238095238095,0.3170731707317073,-0.0075493612078977,0,0,,,,,21-28|28-34,22-29|29-35,,,0.0,0.0,सुवागरिदिञ्यूरुपिञा६०----कोसिर्तो,सुवागरिदिञ्यू रुपिञा६०----कासितो
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_13acd961.png,लमोहरवमोजीमदोहरोउर्दिनेपाल,लमोहरवमोजीमदेइहरोउर्दिनेपाल,0.0769230797886848,0.0769230797886848,मोहर|वमोजीम|दोहरो|नेपाल,मोहर|वमोजीम|नेपाल,मोहर|बमोजिम|दोहोरो|नेपाल,मोहर|बमोजिम|नेपाल,4,3,0.7692307692307693,0.5555555555555556,0.2136752136752137,1,0,दोहोरो,,दोहरो,,1-5|5-11|11-16|21-26,1-5|5-11|22-27,,,0.0,0.0,ल------उर्दि--,ल----देइहरोउर्दि--
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0433/eSc_line_a31e1618.png,चाषुराकोमाउमार्न्याकेडंडरूपैया ५०,चाषुराकोमाउमार्न्याकेडंडरूपैया ५०,0.0,0.0,चाषुरा|रूपैया,चाषुरा|रूपैया,चाखुरो|रुपैयाँ,चाखुरो|रुपैयाँ,2,2,0.3636363636363636,0.3636363636363636,0.0,0,0,,,,,0-6|24-30,0-6|24-30,,,0.0,0.0,--कोमाउमार्न्याकेडंड-- ५०,--कोमाउमार्न्याकेडंड-- ५०
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000609/eSc_line_bdb7e3b2.png,नं.११२,नं.११२,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,नं.११२,नं.११२
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0242/eSc_line_b771d64f.png,नरनारायेणेत्यादिवि,नरनारायणेसादिवि,0.2222222238779068,0.2222222238779068,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,नरनारायेणेत्यादिवि,नरनारायणेसादिवि
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_dff5320d.png,भनिकवूलदीसुवृष्टिगरी.नागहरूआफ्ना २ स्वस्थानमागया॥ ॥ ताहापछिगुणकामदेवराजाकासंतानले,भनिकवूलदीसुवृष्टिगरी.नागहरूआफ्ना२स्वस्थानमागया॥ ॥ताहापछिगुणकामदेवराजाकासंतानले,0.0370370373129844,0.0370370373129844,संतान,संतान,सन्तान,सन्तान,1,1,0.0617283950617283,0.0641025641025641,-0.0023741690408357,0,0,,,,,74-79,71-76,स्वस्थान|गुणकामदेव,स्वस्थान|गुणकामदेव,0.2098765432098765,0.2179487179487179,भनिकवूलदीसुवृष्टिगरी.नागहरूआफ्ना २ --मागया॥ ॥ ताहापछि--राजाका--ले,भनिकवूलदीसुवृष्टिगरी.नागहरूआफ्ना२--मागया॥ ॥ताहापछि--राजाका--ले
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_028/eSc_line_5b96a81e.png,रोपापसवैछुटियो॥एतिदेवीवाटआज्ञाभयाकासुनी.देवीलाईवारंवारनमस्कारगरीतहावा,रोपापसवैछुटियो॥एतिदेवीवाटआज्ञाभयाकासुनी.देवीलाईवारंवारनमस्कारगरीतहावा,0.0,0.0,भयाका|वारंवार,भयाका|वारंवार,हुनु|बारम्बार,हुनु|बारम्बार,2,2,0.1739130434782608,0.1739130434782608,0.0,0,0,,,,,30-35|47-54,30-35|47-54,नमस्कार,नमस्कार,0.1014492753623188,0.1014492753623188,रोपापसवैछुटियो॥एतिदेवीवाटआज्ञा--सुनी.देवीलाई----गरीतहावा,रोपापसवैछुटियो॥एतिदेवीवाटआज्ञा--सुनी.देवीलाई----गरीतहावा
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000631/eSc_line_52dff2fa.png,म्पनीरुपैया१सैकादरलेवर्ष१कोकम्पनी,म्पनीरुपैया१सैकादरलेवर्ष१कोकम्पनी,0.0,0.0,रुपैया|कम्पनी,रुपैया|कम्पनी,रुपैयाँ|कम्पनी,रुपैयाँ|कम्पनी,2,2,0.3636363636363636,0.3636363636363636,0.0,0,0,,,,,5-11|27-33,5-11|27-33,,,0.0,0.0,म्पनी--१सैकादरलेवर्ष१को--,म्पनी--१सैकादरलेवर्ष१को--
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_5a66a29e.png,कौनैकुराकोविसंभारहुनपाउन्याछैन.दुवैमत्ताकोनापडोरिमात्रचह्राईपठा,कौनैकुराकोविसंभारहुनपाउन्याछैन.दुवैमत्ताकोनापडोरिमात्रचह्राईपठा,0.0,0.0,विसंभार|पाउन्या|नापडोरि|चह्राई,विसंभार|पाउन्या|नापडोरि|चह्राई,विसम्भार|पाउनु|नापडोरी|चड़ाइ,विसम्भार|पाउनु|नापडोरी|चड़ाइ,4,4,0.4285714285714285,0.4285714285714285,0.0,0,0,,,,,10-17|20-27|42-49|54-60,10-17|20-27|42-49|54-60,,,0.0,0.0,कौनैकुराको--हुन--छैन.दुवैमत्ताको--मात्र--पठा,कौनैकुराको--हुन--छैन.दुवैमत्ताको--मात्र--पठा
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_11640de7.png,सन्देह १ मापर्नजाला.मैले.पाल्हितप्पाकोवंजरियामा.हातिसारैमाडेराग,सन्देह १ मापर्नजाला.मैले.पाल्हितप्पाकोवंजरियामा.हातिसारैमाडेराग,0.0,0.0,सन्देह|वंजरिया|हातिसारै,सन्देह|वंजरिया|हातिसारै,सन्देह|बंजरिया|हात्तीसार,सन्देह|बंजरिया|हात्तीसार,3,3,0.3333333333333333,0.3333333333333333,0.0,0,0,,,,,0-6|38-45|48-56,0-6|38-45|48-56,,,0.0,0.0,-- १ मापर्नजाला.मैले.पाल्हितप्पाको--मा.--माडेराग,-- १ मापर्नजाला.मैले.पाल्हितप्पाको--मा.--माडेराग
,data/oldNepali_fullset/oldNepali_100/images/E3420_00000318/eSc_line_578c5deb.png,रोग२शुभम्,रोना२शुभम्,0.2222222238779068,0.2222222238779068,शुभम्,शुभम्,शुभम्,शुभम्,1,1,0.5555555555555556,0.5,0.0555555555555555,0,0,,,,,4-9,5-10,,,0.0,0.0,रोग२--,रोना२--
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000116/eSc_line_b71db15c.png,जाई.काश्मेरकोभरमगढ.किल्लाहान्नजाँदा.दुईहज्जार.पचिस्सैजवान.रनजीत्सिंकोषर्चपनी,जाई.काश्मेरकोभरमगढ.किल्लाहान्नजाँदा.दुईहज्जार.पचिस्सैजवान.रनजीत्सिंकोषर्चपनी,0.0,0.0,काश्मेर|भरमगढ|हज्जार|जवान,काश्मेर|भरमगढ|हज्जार|जवान,काश्मीर|भरमगढ|हजार|जुवान,काश्मीर|भरमगढ|हजार|जुवान,4,4,0.2894736842105263,0.2894736842105263,0.0,0,0,,,,,4-11|13-18|39-45|53-57,4-11|13-18|39-45|53-57,,,0.0,0.0,जाई.--को--.किल्लाहान्नजाँदा.दुई--.पचिस्सै--.रनजीत्सिंकोषर्चपनी,जाई.--को--.किल्लाहान्नजाँदा.दुई--.पचिस्सै--.रनजीत्सिंकोषर्चपनी
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0333/eSc_line_1ac95ce0.png,लभन्जन्पाडेँ.साधलाउन्यासधियार.थरघरमोदनाथअर्ज्याल्.मित्रसर्मापंथ.गोकु,लभन्जन्पाडे.साधलाऊन्यासधियार.थरघरमोदनाथअर्ज्याल.मित्रसर्मापंथ.गोकु,0.0428571440279483,0.0441176481544971,लाउन्या|थरघर,लाऊन्या|थरघर|अर्ज्याल,लाउनु|थरघर,लाउनु|थरघर|अर्ज्याल,2,3,0.1617647058823529,0.2878787878787879,-0.1261140819964349,1,2,,अर्ज्याल,लाउन्या,अर्ज्याल|लाऊन्या,16-23|30-34,15-22|29-33|39-47,,,0.0,0.0,लभन्जन्पाडेँ.साध--सधियार.--मोदनाथअर्ज्याल्.मित्रसर्मापंथ.गोकु,लभन्जन्पाडे.साध--सधियार.--मोदनाथ--.मित्रसर्मापंथ.गोकु
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000285/eSc_line_cf8a84ec.png,मरहेमतहोवे।सोमाफिकबन्दाबजीलाचे।,मरहेमतहोवे।सोमाफ़िकबन्दाबजाल्यावे।,0.1612903177738189,0.1612903177738189,माफिक,,माफिक,,1,0,0.1612903225806451,0.0,0.1612903225806451,1,0,माफिक,,माफिक,,13-18,,,,0.0,0.0,मरहेमतहोवे।सो--बन्दाबजीलाचे।,मरहेमतहोवे।सोमाफ़िकबन्दाबजाल्यावे।
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_ac0c2893.png,कोमुलुकमागैडाँकाचोरिगर्यौभन्याज्यूजहान्मापर्लाभनि१५।१५दिन्माउर्दि,कोमुलुकमागैडाँकार्चोरिगर्यौभन्याज्यूजहान्मापर्लाभनि१५।१५दिन्माउदि,0.073529414832592,0.0615384615957737,मुलुक,मुलुक,मुलुक,मुलुक,1,1,0.0769230769230769,0.0769230769230769,0.0,0,0,,,,,2-7,2-7,,,0.0,0.0,को--मागैडाँकाचोरिगर्यौभन्याज्यूजहान्मापर्लाभनि१५।१५दिन्माउर्दि,को--मागैडाँकार्चोरिगर्यौभन्याज्यूजहान्मापर्लाभनि१५।१५दिन्माउदि
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_039/eSc_line_8eb588f4.png,१८,१८,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,१८,१८
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_038/eSc_line_8076e512.png,ईराजाकापालामा.पाटलीपुत्रसहरका.अशोकनामराजालेआफ्नागुरुउपगुप्तभिक्षुकाशरणमाजाईअ,इराजाकापालामा.पाटलीपुत्रसहरका.अशोकनामराजालेआफ्नांगुरूडपगुप्तभिक्षुकाशरणमाजाईअ,0.0526315793395042,0.0526315793395042,सहर,सहर,सहर,सहर,1,1,0.0394736842105263,0.0389610389610389,0.0005126452494873,0,0,,,,,24-27,24-27,पाटलीपुत्र|अशोक|शरण,पाटलीपुत्र|अशोक|शरण,0.2236842105263158,0.2207792207792207,ईराजाकापालामा.----का.--नामराजालेआफ्नागुरुउपगुप्तभिक्षुका--माजाईअ,इराजाकापालामा.----का.--नामराजालेआफ्नांगुरूडपगुप्तभिक्षुका--माजाईअ
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_008/eSc_line_ebb17ff7.png,तमनि.आग्नेयतरफनागशिलाभनिनामप्रख्यातभैप्रत्यक्षभैरह्याकाछन्.नागल्यायाकावाटो.नागवाटा,तमनि.आग्नेयतरफनागशिलाभनिनामप्रख्यातभैप्रत्यक्षभैरह्याकाछन्.नागल्यायाकावाटो.नागवाटा,0.0,0.0,तरफ|रह्याका,तरफ|रह्याका,तरफ|रहनु,तरफ|रहनु,2,2,0.1219512195121951,0.1219512195121951,0.0,0,0,,,,,11-14|48-55,11-14|48-55,आग्नेय|प्रख्यात|प्रत्यक्ष,आग्नेय|प्रख्यात|प्रत्यक्ष,0.2804878048780488,0.2804878048780488,तमनि.----नागशिलाभनिनाम--भै--भै--छन्.नागल्यायाकावाटो.नागवाटा,तमनि.----नागशिलाभनिनाम--भै--भै--छन्.नागल्यायाकावाटो.नागवाटा
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000671/eSc_line_fd8c69c0.png,लमा:उहीपनितलझर्यो:षजनापनि१८पीपाथी:य़ोसवैलग्यो२पी,लमा:उहिपनितलझसो:षजनापनि१८पीपाथीय़ोसवैलम्यो२पा,0.1632653027772903,0.1458333283662796,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,लमा:उहीपनितलझर्यो:षजनापनि१८पीपाथी:य़ोसवैलग्यो२पी,लमा:उहिपनितलझसो:षजनापनि१८पीपाथीय़ोसवैलम्यो२पा
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000293_result/eSc_line_0c28b7d5.png,कोपरमेश्वरजानकर्के।बारंबार।प्रार्थना कर्त्ताहूँ,कोपरमेश्वरजानकर्के।बारंबार।प्रार्थनाकर्त्ताहूँ,0.0212765950709581,0.0212765950709581,प्रार्थना,प्रार्थना,प्रार्थना,प्रार्थना,1,1,0.1914893617021276,0.1956521739130435,-0.0041628122109158,0,0,,,,,27-36,27-36,परमेश्वर,परमेश्वर,0.1702127659574468,0.1739130434782608,को--जानकर्के।बारंबार।-- कर्त्ताहूँ,को--जानकर्के।बारंबार।--कर्त्ताहूँ
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0165/eSc_line_0270b374.png,डोसाधलुहुकिलदछिणरैकरवाझोकाल्होसाधलुहुकिलपश्चिमरैकरषेतकोकाल्होसाधलुहुकिलउत्तरडोलछीषेतको,डोसाधलुहुकिलदछिणरैकरवाझोकाल्होसाधलुहुकिलपश्चिमरैकरषेतकोकाल्होसाधलुहुकिलउत्तरडोलषेतको,0.0232558138668537,0.0232558138668537,रैकर|पश्चिम|रैकर|उत्तर,रैकर|पश्चिम|रैकर|उत्तर,रैकर|पश्चिम|रैकर|उत्तर,रैकर|पश्चिम|रैकर|उत्तर,4,4,0.2209302325581395,0.2261904761904762,-0.0052602436323366,0,0,,,,,16-20|40-46|46-50|71-76,16-20|40-46|46-50|71-76,,,0.0,0.0,डोसाधलुहुकिलदछिण----वाझोकाल्होसाधलुहुकिल------षेतकोकाल्होसाधलुहुकिल--डोलछीषेतको,डोसाधलुहुकिलदछिण----वाझोकाल्होसाधलुहुकिल------षेतकोकाल्होसाधलुहुकिल--डोलषेतको
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000356/eSc_line_f4ece4eb.png,कोप्रसादआईपुग्यो.च,कोप्रसादआईपुग्यो.च,0.0,0.0,प्रसाद,प्रसाद,प्रसाद,प्रसाद,1,1,0.3333333333333333,0.3333333333333333,0.0,0,0,,,,,2-8,2-8,,,0.0,0.0,को--आईपुग्यो.च,को--आईपुग्यो.च
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000115_result/eSc_line_2bad0d4d.png,वाटआउन्यातिर्थवासिलेकह्याकोसमाचार.विंतिलेषीचर्हाइपठायाको,वाटआउन्यातिर्थवासिलेकह्याकोसमाचार.विंतिलेषीचह्राहपठायाको,0.0862068980932235,0.0535714291036129,आउन्या|कह्याको|समाचार|चर्हाइ|पठायाको,आउन्या|कह्याको|समाचार|पठायाको,आउनु|कहनु|समाचार|चढाउनु|पठाउनु,आउनु|कहनु|समाचार|पठाउनु,5,4,0.5714285714285714,0.4642857142857143,0.1071428571428571,1,0,चढाउनु,,चर्हाइ,,3-9|20-27|27-33|43-49|49-56,3-9|20-27|27-33|49-56,,,0.0,0.0,वाट--तिर्थवासिले----.विंतिलेषी----,वाट--तिर्थवासिले----.विंतिलेषीचह्राह--
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000264_result/eSc_line_5a1e7f2d.png,हजुरषाविन्दमातापिताअन्दाताहैईतिसम्वत१८९१सालमी:माघव,हजुरषाविन्दमातापिताअन्दाताहैईतिसम्वत१८९१सालमी:माघव,0.0,0.0,हजुर|सम्वत,हजुर|सम्वत,हजुर|संवत्,हजुर|संवत्,2,2,0.18,0.18,0.0,0,0,,,,,0-4|31-36,0-4|31-36,मातापिता,मातापिता,0.16,0.16,--षाविन्द--अन्दाताहैईति--१८९१सालमी:माघव,--षाविन्द--अन्दाताहैईति--१८९१सालमी:माघव
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_026/eSc_line_51561171.png,२६,२६,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,२६,२६
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000610/eSc_line_7d1ef543.png,हरुर.नीजकपतान्वसी.ल्हासावसंज्यालभरमकदुर.विक्रिगरुंला.भरमकदुरगर्दामा,हरूर.नीजकमतान्वसी.ल्हासावसंत्यालभरमकडर.विक्रिगरूंला.भरमकडरगर्दामा,0.1304347813129425,0.1194029822945594,भरमकदुर|गरुंला|भरमकदुर,,भरमग्दुर|गर्नु|भरमग्दुर,,3,0,0.2985074626865671,0.0,0.2985074626865671,2,0,गर्नु|भरमग्दुर,,गरुंला|भरमकदुर,,32-39|46-52|53-60,,,भरम|भरम,0.0,0.0923076923076923,हरुर.नीजकपतान्वसी.ल्हासावसंज्याल----.विक्रि--.----गर्दामा,हरूर.नीजकमतान्वसी.ल्हासावसंत्याल----कडर.विक्रिगरूंला.----कडरगर्दामा
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_008/eSc_line_65317b7d.png,धनागर्दा.नागदहमारहन्या.कर्कोटकनागनआउंदा.शांतिकरआचार्य्यले.मंत्रगरीदुर्वाकुन्दपुष्पदी.गुणका,धनागर्दा.नागदहमारहन्या.कर्कोटकनागनआउदा.शांतिकरआचार्य्यले.मंत्रगरीदुर्वाकुन्दपुष्पदी.गुणका,0.0111111113801598,0.0111111113801598,रहन्या|आउंदा,रहन्या|आउदा,रहनु|आउनु,रहनु|आउनु,2,2,0.1222222222222222,0.1123595505617977,0.0098626716604244,1,1,,,आउंदा,आउदा,16-22|34-39,16-22|34-38,नागदह|कर्कोटक|कुन्दपुष्प,नागदह|कर्कोटक|कुन्दपुष्प,0.2444444444444444,0.247191011235955,धनागर्दा.--मा--.--नागन--.शांतिकरआचार्य्यले.मंत्रगरीदुर्वा--दी.गुणका,धनागर्दा.--मा--.--नागन--.शांतिकरआचार्य्यले.मंत्रगरीदुर्वा--दी.गुणका
