page,image_path,ground_truth,prediction,cer,gt_words,pred_words,gt_lemmas,pred_lemmas,gt_word_count,pred_word_count,gt_coverage,pred_coverage,coverage_delta,lost_word_count,gained_word_count,lost_lemmas,gained_lemmas,lost_words,gained_words,dict_matches_gt,dict_matches_pred,dict_coverage_gt,dict_coverage_pred
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0296 zuschn/eSc_line_b278b45e.png,सहरि.थामि.हायु.सुनुव़ार.चेपांग.एतिजातका.घरहिएक्‌एक्,सहरि.थामि.हायु.सुनुव़ार.चेवांग.एतिजातका.घरहिएक्‌एक,0.039215687662363,चेपांग|घरहि,चेवांग|घरहि,चेपाङ्|घर,चेपाङ्|घर,2,2,0.196078431372549,0.2,-0.0039215686274509,1,1,,,चेपांग,चेवांग,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000293_result/eSc_line_65d27b22.png,उप्रांत।गरीबपर्वरमेरे।अर्सावहोतदिनका।गुजराहै।,उप्रांत।गरीबपर्वरमेरे।अर्साबहोतदिनका।गुजराहै।,0.0222222227603197,उप्रांत,उप्रांत,उप्रान्त,उप्रान्त,1,1,0.1555555555555555,0.1555555555555555,0.0,0,0,,,,,गरीब|गुजरा,गरीब|गुजरा,0.2,0.2
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000137/eSc_line_926ba090.png,वस्नुजोआज्ञाआउछसोगरूलाजानाजानमाफविंति.ईतिसम्वत्‌१८९३सालमि,वश्णु.जोआज्ञाआउछसोरारूलाजानाजानमाफ्‌विंति.ईतिसम्वत्१८९३सार्लाम,0.2105263173580169,आउछ|गरूला,आउछ|सम्वत्,आउनु|गर्नु,आउनु|संवत्,2,2,0.1403508771929824,0.1451612903225806,-0.0048104131295982,1,1,गर्नु,संवत्,गरूला,सम्वत्,जानाजान,जानाजान,0.12280701754385964,0.11290322580645161
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0165/eSc_line_45c314ef.png,झोडाडोसाधलुहुकिलपश्चिमवाटोसाधलुहुकिलउत्तर्रैकरषेतकोआलीसाधलुहुकिल.येतीकिल्लाभित्रकोवाझोवगर,डोडाडोसाधलुहुकिलपश्चिमवाटोसाघलुह्राकिपाउत्तौंकरवेतकोआलीसाथलुहुकिल.येतीकिश्राभिर्त्रकोवाझोवगर,0.1910112351179123,पश्चिम,पश्चिम,पश्चिम,पश्चिम,1,1,0.0674157303370786,0.0652173913043478,0.0021983390327308,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_34336fbf.png,र्दाभया.हेसिंहलसार्थवाह.तिमिइहाक्यानवस्यौ.त्योसुंदरीकामोहमापरिरह्यौ.तिसुंदरीस्त्रीहोईन.राक्षसीपोहो.अवस्य,र्दाभया.हेसिंहलसार्थवाह.तिमिइहाक्यानवस्यौ.त्योसुंदरीकामोहमापरिरह्यौ.तिसुंदरीस्त्रीहोईन.राक्षसीपोहो.अवस्य,0.0,होईन|अवस्य,होईन|अवस्य,हुनु|अबश्य,हुनु|अबश्य,2,2,0.0865384615384615,0.0865384615384615,0.0,0,0,,,,,सिंहल|सार्थवाह|राक्षसी,सिंहल|सार्थवाह|राक्षसी,0.19230769230769232,0.19230769230769232
,data/oldNepali_fullset/oldNepali/images/DNA_0001_0368/eSc_line_f2864f8d.png,ह्माकामुलुकका सिव़ानामा मौल्मिन्‌काछाउनीमारह्याकालस्कर्माएकपल्ट,ह्याकामुलुक्‌कासिव़ानामा मौल्मिन्‌काछाउनीमारह्याका लस्कर्माएकपल्ठ,0.095238097012043,मुलुक|रह्याका,रह्याका,मुलुक|रहनु,रहनु,2,1,0.1904761904761904,0.1076923076923077,0.0827838827838827,1,0,मुलुक,,मुलुक,,छाउनी|एकपल्ट,छाउनी,0.1746031746031746,0.07692307692307693
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000115_result/eSc_line_2fd945c0.png,यणमल्लकोसलाम्‌.पूर्वकपत्रमिदं.इतनीकताँहाँपाउकुशलमंगलभया,यणमलकोसलाम्.पूर्वकपत्रमिदं.इतनीकताँहाँपाउकुशलमंगलभया,0.0545454546809196,कुशल|मंगल,कुशल|मंगल,कुशल|मङ्गल,कुशल|मङ्गल,2,2,0.1454545454545454,0.1538461538461538,-0.0083916083916084,0,0,,,,,पूर्वक|इतनी,पूर्वक|इतनी,0.18181818181818182,0.19230769230769232
,data/oldNepali_fullset/oldNepali/images/DNA_0001_0006/eSc_line_e174d72c.png,द्धान्तव्रह्मसिद्धान्त.सोमसिद्धान्त.मुक्तावलीभैसकियावाकि १ वाटजोवर्षाशन,द्धान्तव्रहिद्धान्त.सोमसिद्धान्त.मुक्तावलीभैसकियावाकि १ वाटजोवर्षाशन,0.0422535203397274,सोमसिद्धान्त|मुक्तावली|सकिया|वर्षाशन,सोमसिद्धान्त|मुक्तावली|सकिया|वर्षाशन,सोमसिद्धान्त|मुक्तावली|सकिनु|बर्खासन,सोमसिद्धान्त|मुक्तावली|सकिनु|बर्खासन,4,4,0.4647887323943662,0.4852941176470588,-0.0205053852526926,0,0,,,,,सिद्धान्त,,0.1267605633802817,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000141_result/eSc_line_1c20c438.png,हालनानीहरूलेभाइछुट्टिदामलाइघरहरूकानिमित्तशिवप्रसादहाति,हालनानीहरूलेभाइछुदिदामलाइघरहरूकानिमित्तशिवप्रसादहाति,0.0555555559694767,नानीहरू|छुट्टिदा|घरहरू|निमित्त|प्रसाद,नानीहरू|घरहरू|निमित्त|प्रसाद,नानि|छुटिनु|घर|निमित्त|प्रसाद,नानि|घर|निमित्त|प्रसाद,5,4,0.6111111111111112,0.4807692307692308,0.1303418803418803,1,0,छुटिनु,,छुट्टिदा,,मलाइ,मलाइ,0.07407407407407407,0.07692307692307693
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_006/eSc_line_a058c687.png,हरूप्रकाशगराईगयाकापनिछन्.वस्याकापनिछन्॥ ॥ताहांपछि.तिधर्मपालराजाकासन्तानले.राज,हरूप्रकाशगराईगयाकापनिछन्.वस्याकापनिछन्॥ ॥ताहांपछि.तिधर्मपालराजाकासन्तानले.राज,0.0,गराई|गयाका|वस्याका|सन्तान,गराई|गयाका|वस्याका|सन्तान,गराउनु|जानु|बस्नु|सन्तान,गराउनु|जानु|बस्नु|सन्तान,4,4,0.2857142857142857,0.2857142857142857,0.0,0,0,,,,,प्रकाश|धर्मपाल,प्रकाश|धर्मपाल,0.16883116883116883,0.16883116883116883
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_025/eSc_line_74080ea5.png,किरामात्रैवगीआयाकोदेषि.आश्चर्य्यमानिआफ्नादर्वारजाईवस्या.भोलिवेर.ठुलोहल्लाउ,किरामात्रिंवगीआयाकोदेषि.आश्चर्य्यमानिआफ्नादर्वारजाईवस्या.भोलिवेर.ठुलोहब्लाउ,0.0405405387282371,आयाको|दर्वार,आयाको|दर्वार,आउनु|दरबार,आउनु|दरबार,2,2,0.1486486486486486,0.1466666666666666,0.0019819819819819,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_007/eSc_line_afee5a5e.png,अर्थवताउनसक् न्याछैन.भनि.मंजुश्रीगुरूकादर्शनगर्नजाउंभनि.वारानसीवाट.आउदा.ति.स्वयंभू,अर्थवताउनसकन्याछैन.भनि.मंजुश्रीगुरूकादर्शनगर्नजाउंभनि.वारानसीवाट.आउदा.ति.स्वयंभू,0.0243902429938316,दर्शन|आउदा,दर्शन|आउदा,दर्शन|आउनु,दर्शन|आउनु,2,2,0.1097560975609756,0.1125,-0.0027439024390243,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_028/eSc_line_fef0b1e2.png,हासनकावतीस्३२लक्षणसवैपुतलीभैकनअनेकज्ञानधर्म्मविक्रमाजितकावर्ननाकथाहाभनि.ए,हासनकावतीस्३२लक्षणसवैपुतलीभैकनअनेकज्ञानधर्म्मविक्रमाजनकावर्ननाकथाहाभनि.ए,0.0273972600698471,लक्षण|पुतली,लक्षण|पुतली,लक्षण|पुतलि,लक्षण|पुतलि,2,2,0.136986301369863,0.1388888888888889,-0.0019025875190258,0,0,,,,,अनेक,अनेक,0.0547945205479452,0.05555555555555555
,data/oldNepali_fullset/oldNepali/images/12/eSc_line_f82cb691.png,ग्मतीकोरकेशावतीका.संगममध्यस्थानविषयेवसी.नेमुनीले.तपस्यागर्दा.श्रीस्वयंभूकाप्रसादले.श्रीवज्रयोगिनी,ग्मतीकोरकेशावतीका.संगममध्यस्थानविषयेवसी.नेमुनीले.तपापागर्दा.श्रीस्वयंभूकाप्रसादले.श्रीवनुयोगिनी,0.0618556700646877,प्रसाद,प्रसाद,प्रसाद,प्रसाद,1,1,0.0618556701030927,0.0631578947368421,-0.0013022246337493,0,0,,,,,तपस्या|वज्रयोगिनी,योगिनी,0.16494845360824742,0.06315789473684211
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_037/eSc_line_3a19d165.png,ईनेपालकामाहात्म्य.सवैवताई.सवप्रत्यक्षदेषाई.स्वयंभूकावर्णनाप्रकाशगरी.ताहांवाटगै.श्रीगुह्येश्वरीका,ईनेपालकामाहात्म्य.सवैवताई.सवप्रत्यक्षदेषाई.स्वयंभूकावर्णनाप्रकाशगरी.ताहांवाटगै.श्रीगुह्येश्वरीका,0.0,नेपाल|देषाई,नेपाल|देषाई,नेपाल|देखाउनु,नेपाल|देखाउनु,2,2,0.1041666666666666,0.1041666666666666,0.0,0,0,,,,,माहात्म्य|प्रत्यक्ष|वर्णना|प्रकाश|गुह्येश्वरी,माहात्म्य|प्रत्यक्ष|वर्णना|प्रकाश|गुह्येश्वरी,0.4270833333333333,0.4270833333333333
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000110_result/eSc_line_a4eecd02.png,शुभम्,शुभम्,0.0,शुभम्,शुभम्,शुभम्,शुभम्,1,1,1.0,1.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0007/eSc_line_82fbd940.png,वमोजीम्.नीजवसहीय़ामठ्अस्थानकातालुक्‌कोजगाभोगचलन्गर्नु,वमोजीम्.नीजषसहीय़ामठअस्थानकातालुक्‌कोजगाभोगचलन्‌गर्नु,0.0566037744283676,वमोजीम्,वमोजीम्,बमोजिम,बमोजिम,1,1,0.1320754716981132,0.1320754716981132,0.0,0,0,,,,,अस्थान,अस्थान,0.11320754716981132,0.11320754716981132
,data/oldNepali_fullset/oldNepali/images/DNA_0001_0368/eSc_line_9a6686ac.png,९७ सालमितिभाद्रवदि ९रोज ६मो,म७ सालमितिभाद्रवदि ९ रोज६मो,0.1111111119389534,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_032/eSc_line_0eada45d.png,ईन्.इरानिले.श्रीगुह्येश्वरीमाजाईनिराहारगरीतपस्यागरीरहंदा.देवीप्रसन्नभैवरदानदिईन्.हेरानी,ईन्.इरानिले.श्रीगुह्येश्वरीमाजाईनिराहारगरीतपस्यागरीरहंदा.देवीप्रसन्नभैवरदानदिईत्.हेरामी,0.0229885056614875,,,,,0,0,0.0,0.0,0.0,0,0,,,,,गुह्येश्वरी|निराहार|तपस्या|प्रसन्न|वरदान,गुह्येश्वरी|निराहार|तपस्या|प्रसन्न|वरदान,0.41379310344827586,0.41379310344827586
,data/oldNepali_fullset/oldNepali/images/DNA_0001_0367/eSc_line_1e3a2b92.png,ह्राईपठाउला.महाराजारन्जितसिंहर.लार्डअकलन्दकामुलाकातकावञान,ह्राईपठाउला. महाराजारन्जितसिंहर. लार्डअकलन्दकामुलाकातकावञान,0.0350877195596694,पठाउला|महाराजा|मुलाकात,पठाउला|महाराजा|मुलाकात,पठाउनु|महाराजा|मुलाकात,पठाउनु|महाराजा|मुलाकात,3,3,0.3508771929824561,0.3389830508474576,0.0118941421349985,0,0,,,,,अकल,अकल,0.05263157894736842,0.05084745762711865
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0006/eSc_line_b78dd6e5.png,सोमहन्त्याञीमैले२०सालमाचलायाकोथिञा२१सालमाअघिभयाकोवेहोरा,सोमहन्त्याञीमैले२०सालमाघलायाकोथिञा२१सालमाअघिनय़ाकोवेहोरा,0.0545454546809196,भयाको|वेहोरा,वेहोरा,हुनु|बेहोरा,बेहोरा,2,1,0.2,0.1071428571428571,0.0928571428571428,1,0,हुनु,,भयाको,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0242/eSc_line_44d89cea.png,मारश्रीश्रीश्रीमद्दलमर्दनसाहदेवेषुतथाश्रीश्रीश्री,मारश्रीश्रीश्रीमद्दलमर्दनसाहदेवेषुतथाश्रीश्रीश्री,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,मर्दन,मर्दन,0.10204081632653061,0.10204081632653061
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000036_result/eSc_line_f38d2bf1.png,राणोक्तःसहश्रकोटि सुभासिर्वादशुभम्,राणोक्तःसहश्रकोटि सुभासिर्वादशुभम्,0.0,शुभम्,शुभम्,शुभम्,शुभम्,1,1,0.1470588235294117,0.1470588235294117,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_34072526.png,भन्दाठुलाछन्.पुछरकोचँदुवापनिसावुदछ.इदुवैमत्ताहाति १ का.सव़ा,भन्दाठुलाछन्.पुछरकोचँदुवापनिसावुदछ.इदुवैमत्ताहाति १ का.सव़ा,0.0,पुछर|चँदुवा|सावुद,पुछर|चँदुवा|सावुद,पुछर|चँदुवा|साबुत,पुछर|चँदुवा|साबुत,3,3,0.2542372881355932,0.2542372881355932,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_b997f808.png,मध्यमण्डलमाराषिदियार.आचार्यले.यथाक्रमसित.पूजाभावगर्दा.नागहरूले.आफ्नु २ शरीरवाटरक्तनिकाली,मध्यमण्डलमाराषिदियार.आचार्यले.यथाक्रमसित.पूजाभावगर्दा.नागहरूले.आफ्नु२शरीरवाटरक्तनिकाली,0.0227272734045982,,,,,0,0,0.0,0.0,0.0,0,0,,,,,मध्यम|दियार|आचार्य|यथाक्रम|शरीर|वाटर,मध्यम|दियार|आचार्य|यथाक्रम|शरीर|वाटर,0.3522727272727273,0.36046511627906974
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_007/eSc_line_9fe199e8.png,गुरू.सोहीस्वयंभूक्षेत्रमाप्राप्तभै १ जग्गामा.कृषिकर्मगर्न्याकोभेषभै.सिंहशार्दूलगोरूजस्तोगरीषेत,गुरू.सोहीस्वयंभूक्षेत्रमाप्तभै १जग्गामा.कृषिकर्मगर्न्याकोभेषभै.सिंहशाईलगोरूजस्तोगरीषेत,0.0957446843385696,,,,,0,0,0.0,0.0,0.0,0,0,,,,,भूक्षेत्र|कृषिकर्म|शार्दूल,भूक्षेत्र|कृषिकर्म,0.2553191489361702,0.19767441860465115
,data/oldNepali_fullset/oldNepali_100/images/E3420_00000347/eSc_line_7e4d15b7.png,सुवागरिदिञ्यूरुपिञा६०सालवसालसर्कारकोसिर्तो,सुवागरिदिञ्यू रुपिञा६०सालवसालसर्कारकासितो,0.095238097012043,सालवसाल|सर्कार,सालवसाल|सर्कार,सालबसाल|सर्कार,सालबसाल|सर्कार,2,2,0.3095238095238095,0.3170731707317073,-0.0075493612078977,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_13acd961.png,लमोहरवमोजीमदोहरोउर्दिनेपाल,लमोहरवमोजीमदेइहरोउर्दिनेपाल,0.0769230797886848,मोहर|वमोजीम|दोहरो|नेपाल,मोहर|वमोजीम|नेपाल,मोहर|बमोजिम|दोहोरो|नेपाल,मोहर|बमोजिम|नेपाल,4,3,0.7692307692307693,0.5555555555555556,0.2136752136752137,1,0,दोहोरो,,दोहरो,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0433/eSc_line_a31e1618.png,चाषुराकोमाउमार्न्याकेडंडरूपैया ५०,चाषुराकोमाउमार्न्याकेडंडरूपैया ५०,0.0,चाषुरा|रूपैया,चाषुरा|रूपैया,चाखुरो|रुपैयाँ,चाखुरो|रुपैयाँ,2,2,0.3636363636363636,0.3636363636363636,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000609/eSc_line_bdb7e3b2.png,नं.११२,नं.११२,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0242/eSc_line_b771d64f.png,नरनारायेणेत्यादिवि,नरनारायणेसादिवि,0.2222222238779068,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_dff5320d.png,भनिकवूलदीसुवृष्टिगरी.नागहरूआफ्ना २ स्वस्थानमागया॥ ॥ ताहापछिगुणकामदेवराजाकासंतानले,भनिकवूलदीसुवृष्टिगरी.नागहरूआफ्ना२स्वस्थानमागया॥ ॥ताहापछिगुणकामदेवराजाकासंतानले,0.0370370373129844,संतान,संतान,सन्तान,सन्तान,1,1,0.0617283950617283,0.0641025641025641,-0.0023741690408357,0,0,,,,,स्वस्थान|गुणकामदेव,स्वस्थान|गुणकामदेव,0.20987654320987653,0.21794871794871795
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_028/eSc_line_5b96a81e.png,रोपापसवैछुटियो॥एतिदेवीवाटआज्ञाभयाकासुनी.देवीलाईवारंवारनमस्कारगरीतहावा,रोपापसवैछुटियो॥एतिदेवीवाटआज्ञाभयाकासुनी.देवीलाईवारंवारनमस्कारगरीतहावा,0.0,भयाका|वारंवार,भयाका|वारंवार,हुनु|बारम्बार,हुनु|बारम्बार,2,2,0.1739130434782608,0.1739130434782608,0.0,0,0,,,,,नमस्कार,नमस्कार,0.10144927536231885,0.10144927536231885
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000631/eSc_line_52dff2fa.png,म्पनीरुपैया१सैकादरलेवर्ष१कोकम्पनी,म्पनीरुपैया१सैकादरलेवर्ष१कोकम्पनी,0.0,रुपैया|कम्पनी,रुपैया|कम्पनी,रुपैयाँ|कम्पनी,रुपैयाँ|कम्पनी,2,2,0.3636363636363636,0.3636363636363636,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_5a66a29e.png,कौनैकुराकोविसंभारहुनपाउन्याछैन.दुवैमत्ताकोनापडोरिमात्रचह्राईपठा,कौनैकुराकोविसंभारहुनपाउन्याछैन.दुवैमत्ताकोनापडोरिमात्रचह्राईपठा,0.0,विसंभार|पाउन्या|नापडोरि|चह्राई,विसंभार|पाउन्या|नापडोरि|चह्राई,विसम्भार|पाउनु|नापडोरी|चड़ाइ,विसम्भार|पाउनु|नापडोरी|चड़ाइ,4,4,0.4285714285714285,0.4285714285714285,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_11640de7.png,सन्देह १ मापर्नजाला.मैले.पाल्हितप्पाकोवंजरियामा.हातिसारैमाडेराग,सन्देह १ मापर्नजाला.मैले.पाल्हितप्पाकोवंजरियामा.हातिसारैमाडेराग,0.0,सन्देह|वंजरिया|हातिसारै,सन्देह|वंजरिया|हातिसारै,सन्देह|बंजरिया|हात्तीसार,सन्देह|बंजरिया|हात्तीसार,3,3,0.3333333333333333,0.3333333333333333,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/E3420_00000318/eSc_line_578c5deb.png,रोग२शुभम्,रोना२शुभम्,0.2222222238779068,शुभम्,शुभम्,शुभम्,शुभम्,1,1,0.5555555555555556,0.5,0.0555555555555555,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000116/eSc_line_b71db15c.png,जाई.काश्मेरकोभरमगढ.किल्लाहान्नजाँदा.दुईहज्जार.पचिस्सैजवान.रनजीत्‌सिंकोषर्चपनी,जाई.काश्मेरकोभरमगढ.किल्लाहान्नजाँदा.दुईहज्जार.पचिस्सैजवान.रनजीत्‌सिंकोषर्चपनी,0.0,काश्मेर|भरमगढ|हज्जार|जवान,काश्मेर|भरमगढ|हज्जार|जवान,काश्मीर|भरमगढ|हजार|जुवान,काश्मीर|भरमगढ|हजार|जुवान,4,4,0.2857142857142857,0.2857142857142857,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0333/eSc_line_1ac95ce0.png,लभन्‌जन्‌पाडेँ.साधलाउन्यासधियार.थरघरमोदनाथअर्ज्याल्.मित्रसर्मापंथ.गोकु,लभन्‌जन्‌पाडे.साधलाऊन्यासधियार.थरघरमोदनाथअर्ज्याल.मित्रसर्मापंथ.गोकु,0.0428571440279483,लाउन्या|थरघर,लाऊन्या|थरघर|अर्ज्याल,लाउनु|थरघर,लाउनु|थरघर|अर्ज्याल,2,3,0.1571428571428571,0.2794117647058823,-0.1222689075630252,1,2,,अर्ज्याल,लाउन्या,अर्ज्याल|लाऊन्या,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000285/eSc_line_cf8a84ec.png,मरहेमतहोवे।सोमाफिकबन्दाबजीलाचे।,मरहेमतहोवे।सोमाफ़िकबन्दाबजाल्यावे।,0.1612903177738189,माफिक,,माफिक,,1,0,0.1612903225806451,0.0,0.1612903225806451,1,0,माफिक,,माफिक,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_ac0c2893.png,कोमुलुकमागैडाँकाचोरिगर्‍यौभन्याज्यूजहान्‌मापर्लाभनि१५।१५दिन्‌माउर्दि,कोमुलुकमागैडाँकार्‌चोरिगर्‍यौभन्याज्यूजहान्‌मापर्लाभनि१५।१५दिन्‌माउदि,0.073529414832592,मुलुक,मुलुक,मुलुक,मुलुक,1,1,0.0735294117647058,0.072463768115942,0.0010656436487638,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_039/eSc_line_8eb588f4.png,१८,१८,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_038/eSc_line_8076e512.png,ईराजाकापालामा.पाटलीपुत्रसहरका.अशोकनामराजालेआफ्नागुरुउपगुप्तभिक्षुकाशरणमाजाईअ,इराजाकापालामा.पाटलीपुत्रसहरका.अशोकनामराजालेआफ्नांगुरूडपगुप्तभिक्षुकाशरणमाजाईअ,0.0526315793395042,सहर,सहर,सहर,सहर,1,1,0.0394736842105263,0.0389610389610389,0.0005126452494873,0,0,,,,,पाटलीपुत्र|अशोक|शरण,पाटलीपुत्र|अशोक|शरण,0.2236842105263158,0.22077922077922077
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_008/eSc_line_ebb17ff7.png,तमनि.आग्नेयतरफनागशिलाभनिनामप्रख्यातभैप्रत्यक्षभैरह्याकाछन्.नागल्यायाकावाटो.नागवाटा,तमनि.आग्नेयतरफनागशिलाभनिनामप्रख्यातभैप्रत्यक्षभैरह्याकाछन्.नागल्यायाकावाटो.नागवाटा,0.0,तरफ|रह्याका,तरफ|रह्याका,तरफ|रहनु,तरफ|रहनु,2,2,0.1219512195121951,0.1219512195121951,0.0,0,0,,,,,आग्नेय|प्रख्यात|प्रत्यक्ष,आग्नेय|प्रख्यात|प्रत्यक्ष,0.2804878048780488,0.2804878048780488
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000671/eSc_line_fd8c69c0.png,लमा:उहीपनितलझर्‍यो:षजनापनि१८पीपाथी:य़ोसवैलग्यो२पी,लमा:उहिपनितलझसो:षजनापनि१८पीपाथीय़ोसवैलम्यो२पा,0.1632653027772903,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000293_result/eSc_line_0c28b7d5.png,कोपरमेश्वरजानकर्के।बारंबार।प्रार्थना कर्त्ताहूँ,कोपरमेश्वरजानकर्के।बारंबार।प्रार्थनाकर्त्ताहूँ,0.0212765950709581,प्रार्थना,प्रार्थना,प्रार्थना,प्रार्थना,1,1,0.1914893617021276,0.1956521739130435,-0.0041628122109158,0,0,,,,,परमेश्वर,परमेश्वर,0.1702127659574468,0.17391304347826086
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0165/eSc_line_0270b374.png,डोसाधलुहुकिलदछिणरैकरवाझोकाल्होसाधलुहुकिलपश्चिमरैकरषेतकोकाल्होसाधलुहुकिलउत्तरडोलछीषेतको,डोसाधलुहुकिलदछिणरैकरवाझोकाल्होसाधलुहुकिलपश्चिमरैकरषेतकोकाल्होसाधलुहुकिलउत्तरडोलषेतको,0.0232558138668537,रैकर|पश्चिम|रैकर|उत्तर,रैकर|पश्चिम|रैकर|उत्तर,रैकर|पश्चिम|रैकर|उत्तर,रैकर|पश्चिम|रैकर|उत्तर,4,4,0.2209302325581395,0.2261904761904762,-0.0052602436323366,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000356/eSc_line_f4ece4eb.png,कोप्रसादआईपुग्यो.च,कोप्रसादआईपुग्यो.च,0.0,प्रसाद,प्रसाद,प्रसाद,प्रसाद,1,1,0.3333333333333333,0.3333333333333333,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000115_result/eSc_line_2bad0d4d.png,वाटआ‌उन्यातिर्थवासिलेकह्याकोसमाचार.विंतिलेषीचर्‍हाइपठायाको,वाटआउन्यातिर्थवासिलेकह्याकोसमाचार.विंतिलेषीचह्राहपठायाको,0.0862068980932235,कह्याको|समाचार|पठायाको,आउन्या|कह्याको|समाचार|पठायाको,कहनु|समाचार|पठाउनु,आउनु|कहनु|समाचार|पठाउनु,3,4,0.3448275862068966,0.4642857142857143,-0.1194581280788177,0,1,,आउनु,,आउन्या,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000264_result/eSc_line_5a1e7f2d.png,हजुरषाविन्दमातापिताअन्दाताहैईतिसम्वत१८९१सालमी:माघव,हजुरषाविन्दमातापिताअन्दाताहैईतिसम्वत१८९१सालमी:माघव,0.0,हजुर|सम्वत,हजुर|सम्वत,हजुर|संवत्,हजुर|संवत्,2,2,0.18,0.18,0.0,0,0,,,,,मातापिता,मातापिता,0.16,0.16
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_026/eSc_line_51561171.png,२६,२६,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
